time,latitude,longitude,altitude,travelstate
1366987116,43.7089953,-72.2840969,0,moving
1366988316,43.7090045,-72.2840744,0,stationary
1366989517,43.708968,-72.284236,0,moving
1366990718,43.699571,-72.2892489,0,moving
1366991916,43.6995754,-72.2893047,0,moving
1366993116,43.6996364,-72.2893162,0,stationary
1366994311,43.70080312,-72.28953175,145.8999939,
1366995518,43.7086982,-72.2856137,0,moving
1366996717,43.7066338,-72.2869729,0,moving
1366997917,43.7066281,-72.2873034,0,moving
1366999116,43.7088725,-72.2842107,0,moving
1367000317,43.7089181,-72.2841091,0,stationary
1367001516,43.7091198,-72.283895,0,stationary
1367002716,43.7090754,-72.283951,0,stationary
1367003919,43.70648712,-72.28605628,191.6999969,
1367005116,43.7066788,-72.2872877,0,moving
1367006316,43.7066905,-72.2873095,0,stationary
1367007516,43.70671,-72.2872949,0,stationary
1367008716,43.7066295,-72.2872803,0,stationary
1367009916,43.7066514,-72.2872116,0,stationary
1367011116,43.7066366,-72.2872675,0,stationary
1367012317,43.7066178,-72.2870425,0,moving
1367013516,43.7066182,-72.2870106,0,stationary
1367014716,43.7066302,-72.2869907,0,stationary
1367015918,43.70388731,-72.28559842,121,
1367017118,43.7032427,-72.2827216,0,moving
1367018319,43.7007213,-72.2887675,0,moving
1367019516,43.7007048,-72.288681,0,moving
1367020716,43.7007312,-72.2887564,0,stationary
1367021916,43.7007915,-72.2860278,0,moving
1367023118,43.7592318,-72.3292309,0,moving
1367024304,43.7592304,-72.3292298,0,
1367025516,43.7592299,-72.3292312,0,stationary
1367026716,43.7592299,-72.3292312,0,stationary
1367027916,43.7592304,-72.3292298,0,stationary
1367029116,43.7592304,-72.3292298,0,stationary
1367030316,43.7591815,-72.3292361,0,stationary
1367031516,43.7591815,-72.3292361,0,stationary
1367032716,43.7591815,-72.3292361,0,stationary
1367033916,43.7592304,-72.3292298,0,stationary
1367035116,43.7592304,-72.3292298,0,stationary
1367036316,43.7592304,-72.3292298,0,stationary
1367037516,43.7592304,-72.3292298,0,stationary
1367038716,43.7592304,-72.3292298,0,stationary
1367039916,43.7592304,-72.3292298,0,stationary
1367041116,43.7592304,-72.3292298,0,stationary
1367042316,43.7592304,-72.3292298,0,stationary
1367043516,43.7591834,-72.3292349,0,stationary
1367044716,43.7591834,-72.3292349,0,stationary
1367045916,43.7592304,-72.3292298,0,stationary
1367047116,43.7592304,-72.3292298,0,stationary
1367048316,43.7592304,-72.3292298,0,stationary
1367049516,43.7592304,-72.3292298,0,stationary
1367050716,43.7592304,-72.3292298,0,stationary
1367051916,43.7592304,-72.3292298,0,stationary
1367053116,43.7592304,-72.3292298,0,stationary
1367054316,43.7591834,-72.3292349,0,stationary
1367055516,43.7592304,-72.3292298,0,stationary
1367056716,43.7592304,-72.3292298,0,stationary
1367057916,43.7592304,-72.3292298,0,stationary
1367059116,43.7592304,-72.3292298,0,stationary
1367060316,43.7592304,-72.3292298,0,stationary
1367061516,43.7592304,-72.3292298,0,stationary
1367062716,43.7592304,-72.3292298,0,stationary
1367063916,43.7592304,-72.3292298,0,stationary
1367065116,43.7591816,-72.329238,0,stationary
1367066316,43.7591816,-72.329238,0,stationary
1367067516,43.7592304,-72.3292298,0,stationary
1367068716,43.7592304,-72.3292298,0,stationary
1367069916,43.7592304,-72.3292298,0,stationary
1367071116,43.7592304,-72.3292298,0,stationary
1367072316,43.7592304,-72.3292298,0,stationary
1367073477,43.75904222,-72.32938675,215.6999969,
1367074716,43.7592304,-72.3292298,0,stationary
1367075916,43.7592304,-72.3292298,0,stationary
1367077116,43.7592304,-72.3292298,0,stationary
1367078316,43.7591816,-72.329238,0,stationary
1367079516,43.7591816,-72.329238,0,stationary
1367080703,43.7594239,-72.32906008,242.5,
1367081894,43.76839883,-72.32335938,274.2999878,
1367083110,43.78287428,-72.32310617,364,
1367084317,43.7560813,-72.32331558,263.1000061,
1367085519,43.73566991,-72.3147083,185.5,
1367086717,43.7103899,-72.30763997,130.1000061,
1367087918,43.70265537,-72.29392857,128.6000061,
1367089084,43.71467054,-72.30884003,144.8000031,
1367090284,43.73117874,-72.31673081,171,
1367091509,43.754653,-72.32916951,229.8000031,
1367092716,43.7592301,-72.3292318,0,moving
1367093919,43.6347923,-72.2989041,0,moving
1367093921,43.6347923,-72.2989041,0,moving
1367096316,43.5077902,-72.1359401,0,moving
1367097516,43.5079013,-72.1359975,0,stationary
1367098716,43.5077733,-72.1359444,0,stationary
1367099916,43.5077222,-72.1359122,0,stationary
1367101116,43.5078915,-72.1359972,0,stationary
1367102316,43.5078881,-72.1359917,0,stationary
1367103516,43.5078354,-72.1359718,0,stationary
1367104716,43.5078059,-72.1359447,0,stationary
1367105916,43.5077531,-72.1359305,0,stationary
1367106625,43.50799632,-72.13560855,305.7000122,
1367108316,43.7007915,-72.2860278,0,moving
1367109494,43.7591902,-72.3292361,0,moving
1367110716,43.7591903,-72.329235,0,stationary
1367110850,43.7591925,-72.3292352,0,stationary
1367115519,43.717675,-72.3090244,0,moving
1367150987,43.7592292,-72.3292302,0,
1367152186,43.7593623,-72.3291976,0,moving
1367152191,43.7593623,-72.3291976,0,moving
1367154586,43.7593527,-72.3292016,0,stationary
1367155786,43.759203,-72.3292374,0,stationary
1367156986,43.759203,-72.3292374,0,stationary
1367158186,43.759203,-72.3292374,0,stationary
1367159386,43.759203,-72.3292374,0,stationary
1367160586,43.759203,-72.3292374,0,stationary
1367161786,43.759203,-72.3292374,0,stationary
1367162986,43.7591899,-72.3292371,0,stationary
1367164186,43.7591987,-72.3292375,0,stationary
1367165386,43.7591987,-72.3292375,0,stationary
1367166586,43.7592004,-72.3292363,0,stationary
1367167786,43.7592004,-72.3292363,0,stationary
1367168986,43.7591976,-72.3292377,0,stationary
1367170186,43.7592004,-72.3292363,0,stationary
1367171386,43.7591976,-72.3292377,0,stationary
1367172586,43.759351,-72.3291976,0,stationary
1367173786,43.7591943,-72.3292373,0,stationary
1367174986,43.7592006,-72.3292363,0,stationary
1367176186,43.7592043,-72.3292356,0,stationary
1367177386,43.7591903,-72.3292361,0,stationary
1367178586,43.7591783,-72.3292361,0,stationary
1367179786,43.7591859,-72.3292379,0,stationary
1367180986,43.7592311,-72.3292317,0,stationary
1367182186,43.7592062,-72.3292372,0,stationary
1367183386,43.7592062,-72.3292372,0,stationary
1367184586,43.759197,-72.329235,0,stationary
1367185786,43.759197,-72.329235,0,stationary
1367186986,43.7592062,-72.3292372,0,stationary
1367188186,43.7592061,-72.329235,0,stationary
1367189386,43.7592301,-72.3292318,0,stationary
1367189387,43.7591754,-72.3292343,0,stationary
1367192986,43.7018577,-72.295264,0,moving
1367194186,43.7591977,-72.3292379,0,moving
1367195386,43.7592063,-72.3292356,0,stationary
1367196586,43.7592063,-72.3292356,0,stationary
1367197786,43.7592302,-72.329231,0,stationary
1367198986,43.7592302,-72.3292311,0,stationary
1367200186,43.7592302,-72.3292311,0,stationary
1367201386,43.7592302,-72.3292311,0,stationary
1367202586,43.7592302,-72.3292311,0,stationary
1367203786,43.7592302,-72.3292311,0,stationary
1367204986,43.7592302,-72.3292311,0,stationary
1367206186,43.7592298,-72.3292313,0,stationary
1367206191,43.75917256,-72.32887329,227.5,
1367208586,43.7592298,-72.3292313,0,stationary
1367209786,43.7614397,-72.3280442,0,stationary
1367210986,43.7592021,-72.3292364,0,moving
1367212186,43.759191,-72.3292394,0,stationary
1367213386,43.7592304,-72.3292298,0,stationary
1367214586,43.7592301,-72.3292318,0,stationary
1367215786,43.7592301,-72.3292318,0,stationary
1367216986,43.7592298,-72.3292314,0,stationary
1367218186,43.7592311,-72.3292317,0,stationary
1367219386,43.759197,-72.3292372,0,stationary
1367220586,43.7592311,-72.3292317,0,stationary
1367221786,43.7592302,-72.3292315,0,stationary
1367222986,43.7592291,-72.3292297,0,stationary
1367224186,43.7592048,-72.3292376,0,stationary
1367225386,43.7592048,-72.3292376,0,stationary
1367226586,43.7592048,-72.3292376,0,stationary
1367227786,43.7592291,-72.3292297,0,stationary
1367228986,43.7592291,-72.3292297,0,stationary
1367230186,43.7592291,-72.3292297,0,stationary
1367231386,43.7592291,-72.3292297,0,stationary
1367232586,43.7592291,-72.3292297,0,stationary
1367233786,43.7592291,-72.3292297,0,stationary
1367234783,43.757005,-72.32978594,237.5,
1367236186,43.7056944,-72.2887745,0,moving
1367237356,43.70598367,-72.28690351,150,
1367238586,43.7066316,-72.2873835,0,moving
1367239786,43.706608,-72.287385,0,moving
1367240986,43.7066051,-72.2873924,0,stationary
1367242186,43.7066291,-72.2873585,0,moving
1367243386,43.7066274,-72.2872826,0,stationary
1367244586,43.708947,-72.2840935,0,moving
1367245786,43.7089577,-72.2840937,0,moving
1367246986,43.7089888,-72.2841283,0,stationary
1367248186,43.7089325,-72.2841221,0,stationary
1367249389,43.70661047,-72.28722905,127.1999969,
1367250586,43.7066826,-72.2873398,0,moving
1367251787,43.7066267,-72.2872198,0,stationary
1367252988,43.70664451,-72.28732459,115.8000031,
1367254186,43.7066341,-72.2873882,0,stationary
1367255365,43.70675935,-72.28733882,134.3000031,
1367256573,43.70664697,-72.28750974,154.3000031,
1367257787,43.7089304,-72.2840517,0,moving
1367258986,43.7088992,-72.2841176,0,moving
1367260186,43.7090866,-72.2838806,0,stationary
1367261386,43.7090855,-72.2839184,0,stationary
1367262546,43.7066706,-72.28734975,134.6999969,
1367263673,43.70670784,-72.28729858,137.6000061,
1367264907,43.70693985,-72.2867884,159.6999969,
1367266137,43.70669246,-72.28744216,131.1999969,
1367267922,43.7066425,-72.287288,0,
1367269128,43.7066417,-72.2872816,0,
1367270328,43.7066246,-72.2872533,0,stationary
1367271528,43.7066209,-72.2872773,0,stationary
1367272728,43.7066503,-72.2873661,0,stationary
1367273928,43.7066024,-72.287273,0,stationary
1367275128,43.7066487,-72.2874105,0,stationary
1367276328,43.7066672,-72.2873084,0,stationary
1367277528,43.7066612,-72.2873287,0,stationary
1367278728,43.7066286,-72.2872963,0,stationary
1367279931,43.7066344,-72.2872536,0,stationary
1367281130,43.7066049,-72.2871101,0,moving
1367282330,43.7067629,-72.287171,0,stationary
1367283326,43.723723,-72.3115408,0,moving
1367284730,43.7592291,-72.3292297,0,moving
1367285930,43.7591875,-72.3292374,0,moving
1367287130,43.7591794,-72.329237,0,stationary
1367288330,43.7591794,-72.329237,0,stationary
1367289530,43.7591794,-72.329237,0,stationary
1367290730,43.7591794,-72.329237,0,stationary
1367291930,43.7591794,-72.329237,0,stationary
1367293130,43.7591794,-72.329237,0,stationary
1367294330,43.7591794,-72.329237,0,stationary
1367295530,43.7591867,-72.3292369,0,stationary
1367296730,43.7591794,-72.329237,0,stationary
1367297930,43.7591794,-72.329237,0,stationary
1367299130,43.7591867,-72.3292369,0,stationary
1367300330,43.7591867,-72.3292369,0,stationary
1367301530,43.7591867,-72.3292369,0,stationary
1367302730,43.7591867,-72.3292369,0,stationary
1367303930,43.7591867,-72.3292369,0,stationary
1367305130,43.7591867,-72.3292369,0,stationary
1367306330,43.7591867,-72.3292369,0,stationary
1367307530,43.7591867,-72.3292369,0,stationary
1367308730,43.7591867,-72.3292369,0,stationary
1367309930,43.7591867,-72.3292369,0,stationary
1367311130,43.7591867,-72.3292369,0,stationary
1367312330,43.7591867,-72.3292369,0,stationary
1367313530,43.7591867,-72.3292369,0,stationary
1367314730,43.7592312,-72.3292303,0,stationary
1367315930,43.7591868,-72.3292353,0,stationary
1367317130,43.7591868,-72.3292353,0,stationary
1367318330,43.7591868,-72.3292353,0,stationary
1367319530,43.7591868,-72.3292353,0,stationary
1367320730,43.7591868,-72.3292353,0,stationary
1367321930,43.7591889,-72.3292365,0,stationary
1367322425,43.75923516,-72.32852538,251,
1367324330,43.7028903,-72.3115195,0,moving
1367325530,43.7028979,-72.3114412,0,stationary
1367326730,43.70286,-72.3113838,0,stationary
1367327930,43.7028646,-72.3114774,0,stationary
1367329130,43.70285,-72.3114946,0,stationary
1367330330,43.7028552,-72.3114853,0,stationary
1367331530,43.7028778,-72.3114996,0,stationary
1367332730,43.7028279,-72.3114333,0,stationary
1367333930,43.7028472,-72.3114436,0,stationary
1367349168,43.7028165,-72.3113338,0,
1367350369,43.7066382,-72.2870094,0,moving
1367351569,43.7043339,-72.2947047,0,moving
1367352775,43.70542677,-72.28863893,117.5,
1367353969,43.7047927,-72.2887264,0,stationary
1367355169,43.7066433,-72.2873642,0,moving
1367356369,43.706655,-72.2873702,0,moving
1367357570,43.7067927,-72.2869628,0,moving
1367358769,43.7066154,-72.2873185,0,moving
1367359969,43.7066645,-72.2873156,0,moving
1367361169,43.7066911,-72.2873616,0,stationary
1367362369,43.7066513,-72.2872325,0,stationary
1367363569,43.7066368,-72.2872433,0,stationary
1367364769,43.706621,-72.2872909,0,stationary
1367365969,43.7066443,-72.2872687,0,stationary
1367367169,43.7066348,-72.2873439,0,stationary
1367368369,43.7066677,-72.2873931,0,stationary
1367369569,43.7066559,-72.2873269,0,stationary
1367370760,43.70655874,-72.28739808,120.5999985,
1367371971,43.7066566,-72.28739216,112.0999985,
1367373174,43.70663976,-72.28754727,141.8999939,
1367374369,43.7066374,-72.2873424,0,stationary
1367375569,43.70668154,-72.28740417,76.80000305,
1367376769,43.70670093,-72.28742535,136.6999969,
1367377969,43.7066441,-72.2872903,0,moving
1367379169,43.7043339,-72.2947047,0,moving
1367380369,43.7066601,-72.2872369,0,moving
1367381571,43.70435952,-72.30328949,112.8000031,
1367382769,43.7591791,-72.329235,0,moving
1367383969,43.7591791,-72.329235,0,moving
1367385169,43.7591791,-72.329235,0,stationary
1367386369,43.7591767,-72.3292355,0,stationary
1367387569,43.7591767,-72.3292355,0,stationary
1367388769,43.759193,-72.3292366,0,stationary
1367389969,43.7592021,-72.3292346,0,stationary
1367391169,43.7592025,-72.3292347,0,stationary
1367392369,43.7591949,-72.3292373,0,stationary
1367393569,43.759193,-72.329235,0,stationary
1367394769,43.7591859,-72.3292384,0,stationary
1367395969,43.7591779,-72.3292343,0,stationary
1367397169,43.7591779,-72.3292343,0,stationary
1367398369,43.7591779,-72.3292343,0,stationary
1367399569,43.7591779,-72.3292343,0,stationary
1367400769,43.7591779,-72.3292343,0,stationary
1367401969,43.7591779,-72.3292343,0,stationary
1367403169,43.7591779,-72.3292343,0,stationary
1367404369,43.7591779,-72.3292343,0,stationary
1367405569,43.7591779,-72.3292343,0,stationary
1367406769,43.7591768,-72.3292338,0,stationary
1367407969,43.7591747,-72.3292385,0,stationary
1367409169,43.7593508,-72.3292017,0,moving
1367410369,43.7146355,-72.3085023,0,moving
1367410377,43.7145902,-72.3084602,0,moving
1367412769,43.7018708,-72.2952815,0,moving
1367413969,43.7130961,-72.3081958,0,moving
1367415169,43.7130982,-72.3083231,0,stationary
1367416369,43.70898,-72.2841562,0,moving
1367417569,43.708989,-72.284115,0,moving
1367418769,43.7089831,-72.2841136,0,stationary
1367419969,43.7089952,-72.2841261,0,stationary
1367421170,43.7087875,-72.2841972,0,stationary
1367422369,43.7051505,-72.2886019,0,moving
1367423569,43.7066197,-72.2873637,0,moving
1367424769,43.7066307,-72.2873148,0,moving
1367425969,43.7066015,-72.2873341,0,stationary
1367427169,43.7066155,-72.2873088,0,stationary
1367428369,43.7066117,-72.2873327,0,stationary
1367429569,43.7066138,-72.2873307,0,stationary
1367430769,43.7090095,-72.2839871,0,moving
1367431969,43.7089257,-72.2839982,0,moving
1367433169,43.7088798,-72.2840668,0,stationary
1367434375,43.70801749,-72.28376904,134.3000031,
1367435572,43.66395962,-72.24163402,139.8999939,
1367436208,43.6518211,-72.2528052,0,moving
1367436808,43.5623664,-72.1471469,0,moving
1367439170,43.1951082,-71.7017774,0,moving
1367440122,43.0790206,-71.467952,0,moving
1367441572,42.7672763,-71.2405838,0,moving
1367441574,42.7672763,-71.2405838,0,moving
1367442775,42.4742734,-71.1113328,0,moving
1367443976,42.3523602,-71.0550411,0,moving
1367445176,42.3659157,-71.0246124,0,moving
1367492049,51.5303398,-0.1260899,0,
1367493247,51.5302946,-0.1265652,0,stationary
1367493248,51.5302805,-0.1262205,0,stationary
1367537555,51.5303341,-0.1266438,0,
1367538755,51.5304935,-0.126153,0,stationary
1367539955,51.5303152,-0.1266847,0,stationary
1367541155,51.5303149,-0.1266858,0,stationary
1367542355,51.5304505,-0.1263078,0,stationary
1367543555,51.5303775,-0.1265853,0,stationary
1367544755,51.5303774,-0.1266174,0,stationary
1367545955,51.5302712,-0.1265957,0,stationary
1367547155,51.5303849,-0.1266211,0,stationary
1367548355,51.5302531,-0.1267064,0,stationary
1367549555,51.5303781,-0.1263888,0,stationary
1367550755,51.5303687,-0.1266381,0,stationary
1367551955,51.5303584,-0.1266287,0,stationary
1367553155,51.5303361,-0.1266712,0,stationary
1367554355,51.5303879,-0.1266358,0,stationary
1367555555,51.5303789,-0.1266264,0,stationary
1367556755,51.530344,-0.1266384,0,stationary
1367557955,51.5304528,-0.1264961,0,stationary
1367559155,51.5304528,-0.1264961,0,stationary
1367560355,51.5303521,-0.1266853,0,stationary
1367561555,51.5304136,-0.1265569,0,stationary
1367562755,51.5304087,-0.1265438,0,stationary
1367563955,51.5304353,-0.1264302,0,stationary
1367565155,51.5303735,-0.1266211,0,stationary
1367566355,51.5302989,-0.1266943,0,stationary
1367567555,51.5303683,-0.1266297,0,stationary
1367568755,51.5304376,-0.1264072,0,stationary
1367569955,51.5304775,-0.1261005,0,stationary
1367571155,51.5302976,-0.1266714,0,moving
1367572355,51.5304436,-0.1263189,0,stationary
1367573555,51.5304313,-0.1264842,0,stationary
1367574755,51.5304446,-0.1263905,0,stationary
1367575955,51.5296413,-0.1250407,0,moving
1367575960,51.5296413,-0.1250407,0,moving
1367592756,51.5307041,-0.126603,0,moving
1367593955,51.530401,-0.1264637,0,moving
1367595155,51.5304459,-0.1263272,0,moving
1367596355,51.5320216,-0.1302965,0,moving
1367596360,51.5320216,-0.1302965,0,moving
1367614355,51.5310727,-0.123361,0,moving
1367615555,51.5303362,-0.1267553,0,moving
1367616755,51.5304523,-0.1263535,0,moving
1367617955,51.5304013,-0.1266225,0,moving
1367619155,51.5303524,-0.1266843,0,stationary
1367620355,51.5303609,-0.1266411,0,stationary
1367621555,51.5303596,-0.1264666,0,stationary
1367622755,51.5304541,-0.126424,0,stationary
1367623955,51.5303508,-0.1265692,0,stationary
1367625155,51.5303497,-0.1267072,0,stationary
1367626355,51.5303536,-0.1265302,0,stationary
1367627555,51.530378,-0.1266295,0,stationary
1367628755,51.5303681,-0.1266283,0,stationary
1367629955,51.5303563,-0.1267017,0,stationary
1367631155,51.530422,-0.1264177,0,stationary
1367632355,51.5302906,-0.1266842,0,stationary
1367633555,51.5303605,-0.126622,0,stationary
1367634755,51.5303726,-0.1266539,0,stationary
1367635955,51.5303407,-0.1266175,0,stationary
1367637155,51.5303354,-0.1265756,0,stationary
1367638355,51.530349,-0.1266886,0,stationary
1367639555,51.530374,-0.1266246,0,stationary
1367640755,51.5304194,-0.126594,0,stationary
1367641955,51.5303663,-0.1265229,0,stationary
1367643155,51.5309044,-0.1255032,0,moving
1367644355,51.5320216,-0.1302965,0,moving
1367644360,51.5320216,-0.1302965,0,moving
1367659961,48.8634013,2.3397549,0,moving
1367693861,48.8661769,2.3370926,0,
1367695057,48.8661611,2.3370908,0,
1367696257,48.8661468,2.3370877,0,stationary
1367697457,48.8661436,2.3370796,0,stationary
1367698657,48.8661361,2.3370717,0,stationary
1367699857,48.8661658,2.3370947,0,stationary
1367701057,48.8661431,2.3370665,0,stationary
1367702257,48.8661663,2.3370969,0,stationary
1367704657,48.8633824,2.3398201,0,moving
1367707057,48.8661415,2.3369407,0,moving
1367734861,48.86274371,2.33147895,81,
1367744257,48.859968,2.3261349,0,moving
1367751624,48.84731277,2.33965881,106,
1367755744,48.84736019,2.3317113,80.40000153,
1367760310,48.85104968,2.35572006,93.59999847,
1367761452,48.84906823,2.36719075,83.90000153,
1367762854,48.84432495,2.38173999,70.80000305,
1367769460,48.858503,2.3629649,0,moving
1367770657,48.8584662,2.3631943,0,moving
1367770658,48.8584812,2.3632554,0,moving
1367773972,48.8656256,2.3377911,0,moving
1367778177,48.8666262,2.3359782,0,moving
1367782657,48.8424259,2.3281121,0,stationary
1367783857,48.842437,2.3277696,0,stationary
1367785057,48.8424226,2.328035,0,stationary
1367786257,48.8424721,2.3280226,0,stationary
1367792218,48.8612489,2.3351901,0,moving
1367795818,48.8659465,2.3363475,0,moving
1367797018,48.8659415,2.3363884,0,stationary
1367798218,48.865903,2.336408,0,stationary
1367799418,48.8659945,2.336351,0,stationary
1367800618,48.8659395,2.3363721,0,stationary
1367801818,48.8659215,2.3364341,0,stationary
1367803018,48.8659694,2.3364023,0,stationary
1367804218,48.8659422,2.336351,0,stationary
1367805418,48.8659494,2.336321,0,stationary
1367806618,48.8659314,2.3363158,0,stationary
1367807818,48.8659201,2.3363233,0,stationary
1367809018,48.8659178,2.3363307,0,stationary
1367810218,48.8659205,2.3363846,0,stationary
1367811418,48.8659306,2.3362729,0,stationary
1367812618,48.8659299,2.3363556,0,stationary
1367813818,48.8659315,2.3362987,0,stationary
1367815018,48.8659562,2.3363407,0,stationary
1367816218,48.8659485,2.3363498,0,stationary
1367817418,48.8659797,2.3363518,0,moving
1367818618,48.8659519,2.3362703,0,stationary
1367819818,48.8659277,2.336423,0,stationary
1367821018,48.8659345,2.336408,0,stationary
1367822218,48.8659288,2.3364058,0,stationary
1367823418,48.8658906,2.3362238,0,stationary
1367824618,48.8659819,2.3363054,0,stationary
1367825818,48.8659191,2.3361841,0,stationary
1367825819,48.8659657,2.3362108,0,stationary
1367829013,48.8650565,2.3360664,0,moving
1367841973,48.88585019,2.34310654,171.3999939,
1367844780,48.85597267,2.32581769,85,
1367845119,48.85377002,2.32779324,97.30000305,
1367847419,48.8650565,2.3360664,0,moving
1367848618,48.8650565,2.3360664,0,moving
1367848623,48.8650565,2.3360664,0,moving
1367857018,49.0049993,2.5671305,0,moving
1367858218,49.0049626,2.566601,0,moving
1367859418,49.0079363,2.5633874,0,moving
1367860019,49.0079363,2.5633874,0,moving
1367872594,45.43335687,12.34848711,48,
1367872923,45.43402667,12.34509631,57.70000076,
1367874342,45.43460417,12.33884353,48,
1367878494,45.4349765,12.33886454,43.59999847,
1367879367,45.433984,12.34435778,79,
1367879940,45.43517342,12.34520257,74.69999695,
1367907419,45.43040047,12.34673436,38.5,
1367907501,45.4276524,12.34904053,58.09999847,
1367907526,45.42686431,12.350003,49.29999924,
1367924280,45.4340071,12.3449523,0,moving
1367942954,45.43402314,12.34447505,43.79999924,
1367948217,45.43405923,12.34411871,60.20000076,
1367992228,45.43502096,12.34516163,72.69999695,
1367998613,45.43706892,12.34280654,24.39999962,
1367999097,45.4395125,12.34123283,56.79999924,
1368022820,51.4731103,-0.4896424,0,moving
1368022828,51.4727194,-0.4887661,0,moving
1368026419,51.4731103,-0.4896424,0,moving
1368026424,51.4731103,-0.4896424,0,moving
1368028819,51.4725197,-0.4878203,0,moving
1368057624,42.3727127,-71.0219193,0,moving
1368061220,42.3673315,-71.0271674,0,moving
1368061242,42.3673315,-71.0271674,0,moving
1368063632,42.4081766,-71.0991329,0,moving
1368066023,42.963978,-71.4190254,0,moving
1368076389,43.7591638,-72.3291592,0,
1368077589,43.759165,-72.3291603,0,
1368078789,43.759165,-72.3291603,0,stationary
1368079989,43.759165,-72.3291603,0,stationary
1368081189,43.759165,-72.3291603,0,stationary
1368082389,43.759165,-72.3291603,0,stationary
1368083589,43.759165,-72.3291603,0,stationary
1368084789,43.759165,-72.3291603,0,stationary
1368085989,43.759165,-72.3291603,0,stationary
1368087189,43.759165,-72.3291603,0,stationary
1368088389,43.759165,-72.3291603,0,stationary
1368089589,43.759165,-72.3291603,0,stationary
1368090789,43.7591669,-72.3291629,0,stationary
1368091989,43.7591669,-72.3291629,0,stationary
1368093189,43.7591676,-72.3291592,0,stationary
1368094389,43.7591637,-72.3291646,0,stationary
1368095589,43.7591649,-72.32916,0,stationary
1368096789,43.7591648,-72.329163,0,stationary
1368097989,43.7591648,-72.329163,0,stationary
1368099189,43.7591648,-72.329163,0,stationary
1368100389,43.7591655,-72.3291636,0,stationary
1368101589,43.7591655,-72.3291636,0,stationary
1368102789,43.7591649,-72.32916,0,stationary
1368103989,43.7591649,-72.32916,0,stationary
1368105189,43.7591649,-72.32916,0,stationary
1368106389,43.7591649,-72.32916,0,stationary
1368107589,43.759164,-72.3291642,0,stationary
1368108694,43.70679573,-72.28807958,153,
1368109990,43.7066294,-72.2873504,0,moving
1368111189,43.706625,-72.2873142,0,moving
1368112389,43.7065873,-72.2872595,0,moving
1368113589,43.7066121,-72.2874112,0,stationary
1368114789,43.7066455,-72.287386,0,stationary
1368115989,43.7066457,-72.2873823,0,stationary
1368117192,43.70685,-72.2869402,0,moving
1368118389,43.7086793,-72.2856257,0,moving
1368119591,43.7089701,-72.2840126,0,moving
1368120789,43.7089368,-72.2840253,0,moving
1368121989,43.7090125,-72.2839954,0,stationary
1368123189,43.7088374,-72.2840395,0,stationary
1368124390,43.706498,-72.2870531,0,moving
1368125590,43.6995958,-72.2892812,0,moving
1368126791,43.6995324,-72.289377,0,moving
1368127989,43.6995774,-72.2893605,0,moving
1368130390,43.7057764,-72.2868303,0,moving
1368131589,43.7057796,-72.2868198,0,moving
1368132789,43.705779,-72.2867659,0,stationary
1368133989,43.7057728,-72.2867812,0,stationary
1368135189,43.7067104,-72.2873536,0,moving
1368136389,43.706707,-72.2873564,0,stationary
1368137590,43.7066251,-72.2870205,0,moving
1368138789,43.7066312,-72.287023,0,moving
1368139989,43.706641,-72.2870117,0,stationary
1368141189,43.7066292,-72.2870414,0,stationary
1368142389,43.7066344,-72.286979,0,stationary
1368144789,43.7591665,-72.3291247,0,moving
1368145989,43.7591654,-72.3291628,0,stationary
1368147189,43.7591666,-72.3291606,0,stationary
1368148389,43.7591648,-72.3291616,0,stationary
1368149589,43.7591658,-72.3291606,0,stationary
1368150789,43.7591648,-72.3291616,0,stationary
1368151989,43.7591659,-72.3291632,0,stationary
1368153189,43.7591658,-72.3291606,0,stationary
1368154389,43.7591667,-72.3291616,0,stationary
1368155589,43.7591658,-72.3291606,0,stationary
1368156789,43.7591655,-72.3291632,0,stationary
1368157989,43.7591667,-72.3291616,0,stationary
1368159189,43.7591653,-72.3291631,0,stationary
1368160389,43.7591674,-72.3291595,0,stationary
1368161589,43.7591675,-72.3291594,0,stationary
1368162789,43.7591675,-72.3291594,0,stationary
1368163989,43.7591675,-72.3291594,0,stationary
1368165189,43.7591675,-72.3291594,0,stationary
1368166389,43.7591675,-72.3291594,0,stationary
1368167589,43.7591675,-72.3291594,0,stationary
1368168789,43.7591675,-72.3291594,0,stationary
1368169989,43.7591675,-72.3291594,0,stationary
1368171189,43.7591675,-72.3291594,0,stationary
1368172389,43.7591675,-72.3291594,0,stationary
1368173589,43.7591675,-72.3291594,0,stationary
1368174789,43.7591675,-72.3291594,0,stationary
1368175989,43.7591675,-72.3291594,0,stationary
1368177189,43.7591675,-72.3291594,0,stationary
1368178389,43.7591675,-72.3291594,0,stationary
1368179589,43.7591675,-72.3291594,0,stationary
1368180789,43.7591675,-72.3291594,0,stationary
1368181989,43.7591675,-72.3291594,0,stationary
1368183189,43.7591675,-72.3291594,0,stationary
1368184389,43.7591675,-72.3291594,0,stationary
1368186790,43.7040393,-72.2859743,0,moving
1368187993,43.705083,-72.2889212,0,moving
1368189189,43.7066358,-72.2873412,0,moving
1368190389,43.7065834,-72.2873686,0,stationary
1368191589,43.7066266,-72.2873455,0,stationary
1368192789,43.7066247,-72.287347,0,stationary
1368193989,43.7068911,-72.2871279,0,moving
1368195189,43.7088475,-72.2841931,0,moving
1368196389,43.7088637,-72.2841847,0,moving
